date,time,ip_address,method,uri,status_code,user_agent,bytes_transferred,response_time_ms
2026-04-07,20:56:26,196.44.90.127,GET,/index.html,200,Mozilla/5.0 Chrome Android,13712,215
2026-04-07,21:00:01,196.44.90.127,GET,/risk-assessment.php,200,Mozilla/5.0 Chrome Android,14005,309
2026-04-07,21:01:23,196.44.90.127,GET,/images/logo.png,304,Mozilla/5.0 Chrome Android,0,87
2026-04-07,21:02:49,196.44.90.127,GET,/digital-transformation.php,200,Mozilla/5.0 Chrome Android,19740,271
2026-04-30,00:55:20,105.245.42.163,GET,/robots.txt,200,CyberProbeScanner/1.0,15678,97
2026-04-30,01:00:59,105.245.42.163,GET,/index.html,200,CyberProbeScanner/1.0,10676,119
2026-04-26,10:29:44,102.128.22.106,GET,/index.html,200,Mozilla/5.0 Chrome Android,20009,304
2026-04-26,10:33:16,102.128.22.106,GET,/predictive-maintenance.php,200,Mozilla/5.0 Chrome Android,8727,248
2026-04-26,10:36:20,102.128.22.106,GET,/risk-assessment.php,200,Mozilla/5.0 Chrome Android,27525,393
2026-02-21,08:37:35,196.44.21.168,GET,/index.html,200,Mozilla/5.0 Safari iPhone,24478,362
2026-02-21,08:42:55,196.44.21.168,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari iPhone,28427,360
2026-02-21,08:45:11,196.44.21.168,GET,/ai-assistant.php,200,Mozilla/5.0 Safari iPhone,1877,167
2026-03-22,09:36:34,102.128.178.166,GET,/index.html,200,Mozilla/5.0 Chrome Windows,23490,162
2026-03-22,09:43:10,102.128.178.166,GET,/predictive-maintenance.php,404,Mozilla/5.0 Chrome Windows,21698,220
2026-03-22,09:48:33,102.128.178.166,GET,/images/cyber-assistant-banner.png,304,Mozilla/5.0 Chrome Windows,0,236
2026-03-12,10:01:53,102.128.158.10,GET,/index.html,200,Mozilla/5.0 Safari iPhone,11425,100
2026-04-29,11:55:56,197.211.194.34,GET,/pricing.php,404,AhrefsBot/7.0,29220,300
2026-04-29,11:59:44,197.211.194.34,GET,/contact.php,200,AhrefsBot/7.0,15618,130
2026-04-15,14:02:12,105.245.13.57,GET,/index.html,200,Mozilla/5.0 Chrome Windows,20788,188
2026-04-15,14:08:27,105.245.13.57,GET,/ai-assistant.php,200,Mozilla/5.0 Chrome Windows,19412,412
2026-04-15,14:11:11,105.245.13.57,GET,/favicon.ico,200,Mozilla/5.0 Chrome Windows,224029,175
2026-03-05,10:42:42,105.245.175.151,GET,/index.html,200,Mozilla/5.0 Safari MacOS,18000,218
2026-03-05,10:43:49,105.245.175.151,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari MacOS,22577,40
2026-03-05,10:45:22,105.245.175.151,GET,/images/logo.png,200,Mozilla/5.0 Safari MacOS,142561,288
2026-03-03,12:25:44,196.44.45.44,GET,/index.html,200,Mozilla/5.0 Safari MacOS,13429,301
2026-03-03,12:27:04,196.44.45.44,GET,/pricing.php,200,Mozilla/5.0 Safari MacOS,26912,212
2026-05-13,11:39:27,105.245.231.151,GET,/index.html,200,Mozilla/5.0 Chrome Windows,13027,252
2026-04-10,19:16:30,154.120.149.61,GET,/robots.txt,200,AhrefsBot/7.0,26877,124
2026-04-10,19:21:14,154.120.149.61,GET,/index.html,404,AhrefsBot/7.0,33943,202
2026-05-03,09:02:40,105.245.16.240,GET,/index.html,200,Mozilla/5.0 Firefox Windows,25665,147
2026-05-03,09:06:23,105.245.16.240,GET,/ai-assistant.php,500,Mozilla/5.0 Firefox Windows,17436,1141
2026-04-26,15:04:33,154.120.253.136,GET,/index.html,304,Mozilla/5.0 Chrome Android,0,278
2026-04-03,11:41:44,102.128.236.44,GET,/index.html,200,Mozilla/5.0 Chrome Windows,15692,233
2026-04-03,11:47:58,102.128.236.44,GET,/index.html,404,Mozilla/5.0 Chrome Windows,27066,224
2026-01-28,15:11:03,41.203.247.102,GET,/index.html,304,Mozilla/5.0 Safari MacOS,0,220
2026-01-28,15:11:44,41.203.247.102,GET,/ai-assistant.php,200,Mozilla/5.0 Safari MacOS,21718,173
2026-03-08,07:54:25,154.72.67.66,GET,/index.html,200,Mozilla/5.0 Edge Windows,29615,283
2026-03-08,07:56:18,154.72.67.66,GET,/risk-assessment.php,200,Mozilla/5.0 Edge Windows,10174,252
2026-03-06,14:42:21,102.128.43.117,GET,/index.html,200,Mozilla/5.0 Safari MacOS,17312,195
2026-03-06,14:46:54,102.128.43.117,GET,/ai-assistant.php,200,Mozilla/5.0 Safari MacOS,28474,104
2026-01-29,09:08:32,102.212.88.145,GET,/index.html,500,Mozilla/5.0 Chrome Windows,26008,1544
2026-04-15,17:15:44,196.44.97.235,GET,/index.html,200,Mozilla/5.0 Safari MacOS,8530,35
2026-04-15,17:22:34,196.44.97.235,GET,/risk-assessment.php,200,Mozilla/5.0 Safari MacOS,20582,152
2026-01-28,07:14:51,154.72.175.43,GET,/index.html,200,Mozilla/5.0 Safari iPhone,25218,132
2026-01-28,07:17:16,154.72.175.43,GET,/ai-assistant.php,200,Mozilla/5.0 Safari iPhone,16296,188
2026-02-25,15:24:31,154.120.129.110,GET,/index.html,200,Mozilla/5.0 Edge Windows,23925,333
2026-02-25,15:26:09,154.120.129.110,GET,/risk-assessment.php,304,Mozilla/5.0 Edge Windows,0,117
2026-02-25,15:32:20,154.120.129.110,GET,/css/site.css,200,Mozilla/5.0 Edge Windows,32950,233
2026-02-25,15:35:10,154.120.129.110,GET,/digital-transformation.php,200,Mozilla/5.0 Edge Windows,26654,341
2026-03-19,16:35:57,105.245.68.141,GET,/index.html,200,Mozilla/5.0 Chrome Windows,22453,118
2026-04-14,20:55:48,154.120.207.27,GET,/index.html,200,Mozilla/5.0 Chrome Windows,16313,27
2026-04-14,21:01:06,154.120.207.27,GET,/ai-assistant.php,304,Mozilla/5.0 Chrome Windows,0,215
2026-03-08,06:25:09,102.128.115.123,GET,/index.html,200,Mozilla/5.0 Edge Windows,10517,299
2026-03-08,06:30:40,102.128.115.123,GET,/risk-assessment.php,200,Mozilla/5.0 Edge Windows,9095,289
2026-03-08,06:35:58,102.128.115.123,GET,/cybersecurity-monitoring.php,304,Mozilla/5.0 Edge Windows,0,364
2026-03-08,06:41:52,102.128.115.123,GET,/contact.php,200,Mozilla/5.0 Edge Windows,14256,414
2026-04-08,15:28:07,154.120.2.215,GET,/index.html,200,Mozilla/5.0 Firefox Windows,16640,300
2026-04-08,15:31:49,154.120.2.215,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Firefox Windows,17479,150
2026-03-23,10:02:20,41.203.131.162,GET,/index.html,200,Mozilla/5.0 Chrome Windows,7672,220
2026-01-05,09:05:45,102.128.226.161,GET,/pricing.php,200,python-requests/2.31,28165,134
2026-01-05,09:11:57,102.128.226.161,GET,/contact.php,200,python-requests/2.31,20427,105
2026-02-11,16:52:34,154.120.7.180,GET,/index.html,200,Mozilla/5.0 Edge Windows,10469,341
2026-02-11,16:56:36,154.120.7.180,GET,/cybersecurity-monitoring.php,304,Mozilla/5.0 Edge Windows,0,307
2026-02-11,17:00:54,154.120.7.180,GET,/pricing.php,200,Mozilla/5.0 Edge Windows,19990,113
2026-02-11,17:04:14,154.120.7.180,GET,/scheduledemo.php,200,Mozilla/5.0 Edge Windows,18121,362
2026-02-02,14:20:04,102.128.86.111,GET,/index.html,404,Mozilla/5.0 Chrome Android,15581,397
2026-02-02,14:20:28,102.128.86.111,GET,/case-studies.php,200,Mozilla/5.0 Chrome Android,17692,232
2026-05-12,14:29:37,102.128.168.184,GET,/index.html,304,Mozilla/5.0 Safari MacOS,0,295
2026-05-12,14:34:07,102.128.168.184,GET,/risk-assessment.php,304,Mozilla/5.0 Safari MacOS,0,222
2026-03-05,12:46:56,105.245.186.89,GET,/index.html,200,Mozilla/5.0 Chrome Android,13256,237
2026-03-05,12:48:19,105.245.186.89,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Chrome Android,18901,281
2026-01-16,14:40:12,41.70.207.77,GET,/index.html,200,Mozilla/5.0 Safari MacOS,23755,147
2026-01-16,14:46:24,41.70.207.77,GET,/risk-assessment.php,304,Mozilla/5.0 Safari MacOS,0,340
2026-01-16,14:50:42,41.70.207.77,GET,/images/events.jpg,200,Mozilla/5.0 Safari MacOS,187068,24
2026-05-04,10:48:48,154.72.13.246,GET,/index.html,200,Mozilla/5.0 Firefox Windows,16541,242
2026-05-04,10:52:20,154.72.13.246,GET,/prototype.php,304,Mozilla/5.0 Firefox Windows,0,248
2026-05-04,10:58:30,154.72.13.246,GET,/images/events.jpg,200,Mozilla/5.0 Firefox Windows,237956,147
2026-01-19,14:35:00,102.128.69.54,GET,/index.html,404,Mozilla/5.0 Safari MacOS,2569,380
2026-01-19,14:37:20,102.128.69.54,GET,/predictive-maintenance.php,200,Mozilla/5.0 Safari MacOS,14605,317
2026-01-19,14:41:54,102.128.69.54,GET,/images/cyber-assistant-banner.png,200,Mozilla/5.0 Safari MacOS,194030,202
2026-01-19,14:46:03,102.128.69.54,GET,/contact.php,200,Mozilla/5.0 Safari MacOS,6276,230
2026-01-05,13:52:36,105.245.252.121,GET,/index.html,200,Mozilla/5.0 Safari iPhone,24251,250
2026-01-05,13:58:27,105.245.252.121,GET,/ai-assistant.php,200,Mozilla/5.0 Safari iPhone,23834,211
2026-04-23,10:05:03,154.120.189.94,GET,/index.html,200,Mozilla/5.0 Safari MacOS,21525,417
2026-04-30,10:26:18,102.128.144.171,GET,/index.html,200,Mozilla/5.0 Safari iPhone,27629,174
2026-04-30,10:28:05,102.128.144.171,GET,/risk-assessment.php,200,Mozilla/5.0 Safari iPhone,12178,413
2026-03-19,20:52:08,154.120.144.133,GET,/index.html,200,Mozilla/5.0 Safari iPhone,14665,288
2026-03-19,20:57:57,154.120.144.133,GET,/contact.php,200,Mozilla/5.0 Safari iPhone,8915,52
2026-05-02,10:38:57,154.120.32.55,GET,/index.html,304,Mozilla/5.0 Chrome Android,0,282
2026-05-02,10:43:06,154.120.32.55,GET,/cybersecurity-monitoring.php,304,Mozilla/5.0 Chrome Android,0,169
2026-05-02,10:46:17,154.120.32.55,GET,/ai-assistant.php,200,Mozilla/5.0 Chrome Android,6574,69
2026-05-02,10:52:18,154.120.32.55,GET,/contact.php,200,Mozilla/5.0 Chrome Android,23361,242
2026-03-13,20:11:25,105.245.11.42,GET,/index.html,200,Mozilla/5.0 Chrome Windows,10184,216
2026-03-13,20:14:17,105.245.11.42,GET,/predictive-maintenance.php,200,Mozilla/5.0 Chrome Windows,23861,374
2026-03-23,14:37:51,102.128.152.163,GET,/index.html,200,Mozilla/5.0 Edge Windows,17044,278
2026-03-23,14:38:34,102.128.152.163,GET,/risk-assessment.php,304,Mozilla/5.0 Edge Windows,0,215
2026-03-18,14:45:15,105.245.156.28,GET,/index.html,200,Mozilla/5.0 Chrome Windows,20857,317
2026-03-18,14:51:12,105.245.156.28,GET,/ai-assistant.php,200,Mozilla/5.0 Chrome Windows,17017,423
2026-01-25,09:15:40,102.128.10.117,GET,/index.html,200,Mozilla/5.0 Safari iPhone,12614,304
2026-01-25,09:19:20,102.128.10.117,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari iPhone,13512,401
2026-02-20,09:02:02,41.203.46.144,GET,/index.html,200,Mozilla/5.0 Firefox Windows,17001,131
2026-02-20,09:03:13,41.203.46.144,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Firefox Windows,16092,197
2026-02-20,09:05:03,41.203.46.144,GET,/digital-transformation.php,200,Mozilla/5.0 Firefox Windows,34986,162
2026-02-18,18:15:57,197.211.183.147,GET,/index.html,304,Mozilla/5.0 Safari MacOS,0,268
2026-02-18,18:21:17,197.211.183.147,GET,/risk-assessment.php,200,Mozilla/5.0 Safari MacOS,1006,220
2026-04-02,09:27:22,41.70.224.63,GET,/index.html,200,Mozilla/5.0 Chrome Windows,16361,248
2026-04-02,09:31:20,41.70.224.63,GET,/resources.php,200,Mozilla/5.0 Chrome Windows,19771,286
2026-01-13,16:47:49,196.44.68.195,GET,/index.html,200,Mozilla/5.0 Chrome Android,16329,183
2026-01-13,16:52:59,196.44.68.195,GET,/ai-assistant.php,200,Mozilla/5.0 Chrome Android,18896,401
2026-01-13,16:54:01,196.44.68.195,GET,/prototype.php,304,Mozilla/5.0 Chrome Android,0,259
2026-01-13,16:54:25,196.44.68.195,GET,/scheduledemo.php,200,Mozilla/5.0 Chrome Android,13606,294
2026-02-03,13:05:10,105.245.219.31,GET,/index.html,200,Mozilla/5.0 Safari iPhone,5425,401
2026-02-03,13:05:37,105.245.219.31,GET,/risk-assessment.php,200,Mozilla/5.0 Safari iPhone,17518,234
2026-02-03,13:06:03,105.245.219.31,GET,/digital-transformation.php,200,Mozilla/5.0 Safari iPhone,16489,470
2026-03-21,16:56:50,197.211.45.95,GET,/index.html,200,Mozilla/5.0 Edge Windows,21496,265
2026-03-21,17:01:10,197.211.45.95,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Edge Windows,16372,121
2026-03-21,17:05:29,197.211.45.95,GET,/images/cyber-assistant-banner.png,304,Mozilla/5.0 Edge Windows,0,311
2026-04-08,15:22:15,196.44.170.224,GET,/index.html,200,Mozilla/5.0 Safari MacOS,4513,363
2026-02-12,10:12:35,154.120.31.129,GET,/index.html,200,Mozilla/5.0 Chrome Android,13879,271
2026-02-12,10:15:48,154.120.31.129,GET,/ai-assistant.php,200,Mozilla/5.0 Chrome Android,22685,148
2026-02-12,10:16:16,154.120.31.129,GET,/predictive-maintenance.php,404,Mozilla/5.0 Chrome Android,26324,286
2026-02-12,10:18:27,154.120.31.129,GET,/contact.php,200,Mozilla/5.0 Chrome Android,16675,196
2026-03-25,10:17:51,102.128.31.157,GET,/index.html,200,Mozilla/5.0 Chrome Windows,0,250
2026-03-25,10:18:30,102.128.31.157,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Chrome Windows,12492,117
2026-03-25,10:25:07,102.128.31.157,GET,/scheduledemo.php,200,Mozilla/5.0 Chrome Windows,30972,378
2026-04-14,13:46:50,197.211.182.112,GET,/prototype.php,200,AhrefsBot/7.0,32700,91
2026-04-14,13:49:36,197.211.182.112,GET,/prototype.php,304,AhrefsBot/7.0,0,77
2026-04-14,13:52:04,197.211.182.112,GET,/prototype.php,200,AhrefsBot/7.0,16939,149
2026-04-14,13:52:28,197.211.182.112,GET,/prototype.php,304,AhrefsBot/7.0,0,104
2026-03-06,10:25:59,196.44.65.78,GET,/index.html,200,Mozilla/5.0 Chrome Windows,17030,293
2026-03-06,10:29:37,196.44.65.78,GET,/risk-assessment.php,200,Mozilla/5.0 Chrome Windows,30137,179
2026-03-06,10:34:24,196.44.65.78,GET,/contact.php,200,Mozilla/5.0 Chrome Windows,17792,145
2026-04-09,09:25:54,41.203.180.11,GET,/index.html,200,Mozilla/5.0 Edge Windows,19906,304
2026-01-26,08:54:49,102.128.159.46,GET,/index.html,200,Mozilla/5.0 Chrome Windows,24035,194
2026-01-26,08:59:37,102.128.159.46,GET,/ai-assistant.php,200,Mozilla/5.0 Chrome Windows,33347,142
2026-01-26,09:06:06,102.128.159.46,GET,/js/main.js,304,Mozilla/5.0 Chrome Windows,0,317
2026-03-23,14:12:11,197.249.189.221,GET,/index.html,200,Mozilla/5.0 Edge Windows,22034,138
2026-03-23,14:16:55,197.249.189.221,GET,/ai-assistant.php,200,Mozilla/5.0 Edge Windows,7983,278
2026-04-15,16:23:00,102.128.65.52,GET,/index.html,200,Mozilla/5.0 Firefox Windows,15780,122
2026-04-15,16:29:26,102.128.65.52,GET,/risk-assessment.php,304,Mozilla/5.0 Firefox Windows,0,126
2026-02-23,15:47:49,105.245.140.91,GET,/index.html,200,Mozilla/5.0 Chrome Windows,22319,218
2026-02-23,15:51:46,105.245.140.91,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Chrome Windows,31616,303
2026-01-01,10:15:25,154.72.254.130,GET,/index.html,200,Mozilla/5.0 Safari MacOS,40011,427
2026-01-01,10:18:29,154.72.254.130,GET,/case-studies.php,304,Mozilla/5.0 Safari MacOS,0,181
2026-02-09,17:06:49,154.120.31.50,GET,/pricing.php,200,CyberProbeScanner/1.0,19928,160
2026-02-09,17:09:21,154.120.31.50,GET,/contact.php,200,CyberProbeScanner/1.0,19140,113
2026-02-11,18:07:08,105.245.81.88,GET,/index.html,200,Mozilla/5.0 Chrome Windows,15468,175
2026-02-11,18:10:39,105.245.81.88,GET,/risk-assessment.php,200,Mozilla/5.0 Chrome Windows,5260,137
2026-02-11,18:16:31,105.245.81.88,GET,/digital-transformation.php,200,Mozilla/5.0 Chrome Windows,25038,305
2026-03-13,08:25:13,196.44.40.156,GET,/index.html,200,Mozilla/5.0 Firefox Windows,29415,309
2026-03-13,08:26:13,196.44.40.156,GET,/risk-assessment.php,200,Mozilla/5.0 Firefox Windows,23725,350
2026-03-13,08:33:01,196.44.40.156,GET,/images/logo.png,200,Mozilla/5.0 Firefox Windows,174559,327
2026-03-05,08:19:43,197.249.225.229,GET,/index.html,200,Mozilla/5.0 Safari iPhone,29591,268
2026-03-05,08:20:23,197.249.225.229,GET,/ai-assistant.php,200,Mozilla/5.0 Safari iPhone,21777,117
2026-03-05,08:22:09,197.249.225.229,GET,/risk-assessment.php,200,Mozilla/5.0 Safari iPhone,31969,214
2026-04-07,01:55:16,105.245.168.60,GET,/robots.txt,304,curl/8.1.0,0,179
2026-04-07,02:01:46,105.245.168.60,GET,/index.html,404,curl/8.1.0,25036,410
2026-03-10,03:35:10,102.128.248.194,GET,/prototype.php,200,python-requests/2.31,26992,112
2026-03-10,03:36:51,102.128.248.194,GET,/prototype.php,200,python-requests/2.31,13912,114
2026-03-10,03:43:25,102.128.248.194,GET,/prototype.php,200,python-requests/2.31,15044,77
2026-02-12,13:39:28,154.120.183.22,GET,/index.html,200,AhrefsBot/7.0,15641,158
2026-02-12,13:44:49,154.120.183.22,GET,/images/logo.png,200,AhrefsBot/7.0,288643,132
2026-02-12,13:45:53,154.120.183.22,GET,/css/site.css,200,AhrefsBot/7.0,19992,182
2026-02-12,16:42:27,154.72.136.47,GET,/index.html,304,Mozilla/5.0 Safari MacOS,0,245
2026-02-12,16:48:58,154.72.136.47,GET,/risk-assessment.php,404,Mozilla/5.0 Safari MacOS,22371,283
2026-04-20,11:44:29,197.211.254.89,GET,/index.html,304,Mozilla/5.0 Safari MacOS,0,269
2026-04-20,11:44:56,197.211.254.89,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari MacOS,15308,205
2026-04-20,11:49:12,197.211.254.89,GET,/events.php,200,Mozilla/5.0 Safari MacOS,18239,158
2026-03-06,10:22:20,105.245.32.120,GET,/index.html,304,Mozilla/5.0 Firefox Windows,0,220
2026-03-06,10:22:43,105.245.32.120,GET,/ai-assistant.php,200,Mozilla/5.0 Firefox Windows,33439,236
2026-03-06,10:27:30,105.245.32.120,GET,/favicon.ico,200,Mozilla/5.0 Firefox Windows,157285,326
2026-03-06,10:33:09,105.245.32.120,GET,/digital-transformation.php,200,Mozilla/5.0 Firefox Windows,16565,234
2026-01-08,09:38:27,102.128.228.224,GET,/index.html,200,Mozilla/5.0 Chrome Windows,16791,191
2026-01-08,09:40:36,102.128.228.224,GET,/contact.php,200,Mozilla/5.0 Chrome Windows,18118,398
2026-05-09,15:57:59,105.245.109.188,GET,/index.html,200,Mozilla/5.0 Firefox Windows,11555,237
2026-05-09,16:02:34,105.245.109.188,GET,/risk-assessment.php,200,Mozilla/5.0 Firefox Windows,10913,319
2026-05-09,16:07:35,105.245.109.188,GET,/scheduledemo.php,200,Mozilla/5.0 Firefox Windows,19740,368
2026-04-23,16:49:59,105.245.127.219,GET,/index.html,200,Mozilla/5.0 Firefox Windows,19835,314
2026-04-23,16:54:36,105.245.127.219,GET,/digital-transformation.php,200,Mozilla/5.0 Firefox Windows,7449,222
2026-04-05,19:07:53,196.44.32.162,GET,/index.html,200,Mozilla/5.0 Chrome Windows,20176,220
2026-04-05,19:08:27,196.44.32.162,GET,/prototype.php,200,Mozilla/5.0 Chrome Windows,19147,194
2026-03-10,13:24:54,154.120.220.6,GET,/index.html,200,Mozilla/5.0 Firefox Windows,31152,166
2026-03-10,13:26:17,154.120.220.6,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Firefox Windows,15369,219
2026-01-01,10:28:22,105.245.78.196,GET,/index.html,200,Mozilla/5.0 Chrome Android,6790,268
2026-01-01,10:31:13,105.245.78.196,GET,/digital-transformation.php,304,Mozilla/5.0 Chrome Android,0,208
2026-03-10,09:26:36,105.245.190.60,GET,/index.html,304,Mozilla/5.0 Edge Windows,0,144
2026-03-10,09:30:44,105.245.190.60,GET,/digital-transformation.php,200,Mozilla/5.0 Edge Windows,14160,210
2026-04-20,16:31:01,154.120.67.234,GET,/index.html,200,Mozilla/5.0 Safari MacOS,18622,248
2026-04-20,16:35:43,154.120.67.234,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari MacOS,28061,248
2026-04-02,10:57:50,105.245.9.162,GET,/index.html,200,Mozilla/5.0 Safari iPhone,33892,237
2026-04-02,10:58:35,105.245.9.162,GET,/index.html,200,Mozilla/5.0 Safari iPhone,23004,256
2026-03-21,18:32:38,197.211.201.61,GET,/index.html,200,Mozilla/5.0 Safari MacOS,14721,241
2026-03-21,18:37:19,197.211.201.61,GET,/digital-transformation.php,304,Mozilla/5.0 Safari MacOS,0,270
2026-03-02,09:51:58,154.120.72.106,GET,/index.html,304,Mozilla/5.0 Firefox Windows,0,296
2026-03-02,09:58:01,154.120.72.106,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Firefox Windows,15068,357
2026-03-13,10:05:04,105.245.74.118,GET,/pricing.php,200,Googlebot/2.1,17526,140
2026-03-13,10:10:57,105.245.74.118,GET,/contact.php,200,Googlebot/2.1,16600,167
2026-01-05,10:51:38,102.128.199.196,GET,/index.html,200,Mozilla/5.0 Edge Windows,16652,155
2026-01-05,10:52:09,102.128.199.196,GET,/risk-assessment.php,304,Mozilla/5.0 Edge Windows,0,402
2026-03-20,14:39:11,196.44.73.51,GET,/index.html,200,Mozilla/5.0 Firefox Windows,24138,281
2026-03-20,14:43:50,196.44.73.51,GET,/ai-assistant.php,200,Mozilla/5.0 Firefox Windows,18957,265
2026-03-20,14:46:08,196.44.73.51,GET,/prototype.php,200,Mozilla/5.0 Firefox Windows,31012,293
2026-03-20,14:51:29,196.44.73.51,GET,/scheduledemo.php,200,Mozilla/5.0 Firefox Windows,16098,359
2026-03-20,18:47:40,105.245.154.10,GET,/index.html,200,Mozilla/5.0 Chrome Windows,19052,246
2026-03-20,18:52:34,105.245.154.10,GET,/risk-assessment.php,200,Mozilla/5.0 Chrome Windows,22226,379
2026-03-20,18:53:41,105.245.154.10,GET,/js/main.js,200,Mozilla/5.0 Chrome Windows,45700,175
2026-03-19,15:57:18,197.211.8.243,GET,/index.html,200,Mozilla/5.0 Safari iPhone,12552,317
2026-03-19,16:04:17,197.211.8.243,GET,/ai-assistant.php,200,Mozilla/5.0 Safari iPhone,12664,201
2026-01-09,10:00:39,154.120.224.226,GET,/index.html,304,Mozilla/5.0 Chrome Windows,0,381
2026-01-09,10:02:20,154.120.224.226,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Chrome Windows,5357,234
2026-01-09,10:07:01,154.120.224.226,GET,/images/cyber-assistant-banner.png,200,Mozilla/5.0 Chrome Windows,141517,363
2026-01-28,14:47:22,154.120.250.146,GET,/index.html,304,Mozilla/5.0 Chrome Windows,0,351
2026-01-28,14:48:13,154.120.250.146,GET,/contact.php,200,Mozilla/5.0 Chrome Windows,12939,389
2026-02-13,16:24:53,197.211.19.182,GET,/index.html,200,Mozilla/5.0 Safari MacOS,20247,288
2026-02-13,16:26:13,197.211.19.182,GET,/ai-assistant.php,304,Mozilla/5.0 Safari MacOS,0,300
2026-05-08,12:54:14,154.72.101.210,GET,/index.html,200,Mozilla/5.0 Chrome Windows,23680,144
2026-05-08,12:59:51,154.72.101.210,GET,/contact.php,200,Mozilla/5.0 Chrome Windows,21459,231
2026-02-07,07:08:21,102.128.206.2,GET,/index.html,200,Mozilla/5.0 Chrome Android,25228,213
2026-02-07,07:13:36,102.128.206.2,GET,/resources.php,200,Mozilla/5.0 Chrome Android,15720,297
2026-03-06,10:36:22,197.249.151.64,GET,/index.html,200,Mozilla/5.0 Chrome Windows,40355,255
2026-03-06,10:36:55,197.249.151.64,GET,/pricing.php,200,Mozilla/5.0 Chrome Windows,20171,426
2026-02-06,15:17:16,41.203.225.13,GET,/index.html,200,Mozilla/5.0 Safari MacOS,16301,373
2026-02-06,15:18:44,41.203.225.13,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari MacOS,13397,505
2026-04-24,08:02:35,102.128.101.124,GET,/index.html,200,Mozilla/5.0 Chrome Windows,13036,157
2026-04-24,08:07:47,102.128.101.124,GET,/contact.php,200,Mozilla/5.0 Chrome Windows,25733,359
2026-05-06,10:25:14,105.245.73.35,GET,/index.html,200,Mozilla/5.0 Chrome Android,16976,329
2026-05-06,10:31:14,105.245.73.35,GET,/ai-assistant.php,200,Mozilla/5.0 Chrome Android,23250,391
2026-05-06,10:35:05,105.245.73.35,GET,/images/cyber-assistant-banner.png,200,Mozilla/5.0 Chrome Android,70250,147
2026-05-06,10:35:37,105.245.73.35,GET,/scheduledemo.php,200,Mozilla/5.0 Chrome Android,7335,478
2026-04-03,07:39:05,197.211.200.101,GET,/robots.txt,304,CyberProbeScanner/1.0,0,118
2026-04-03,07:41:56,197.211.200.101,GET,/ai-cyber-assistant.php,404,CyberProbeScanner/1.0,17052,304
2026-04-03,07:43:32,197.211.200.101,GET,/ai-cyber-assistant.php,404,CyberProbeScanner/1.0,15197,238
2026-03-27,15:54:18,102.128.217.132,GET,/index.html,304,Mozilla/5.0 Edge Windows,0,130
2026-03-27,15:59:57,102.128.217.132,GET,/ai-assistant.php,200,Mozilla/5.0 Edge Windows,16057,317
2026-04-30,08:58:26,105.245.204.188,GET,/index.html,304,Mozilla/5.0 Safari MacOS,0,119
2026-04-30,09:04:16,105.245.204.188,GET,/cybersecurity-monitoring.php,200,Mozilla/5.0 Safari MacOS,8588,251
2026-02-04,18:08:05,197.249.12.111,GET,/index.html,200,Mozilla/5.0 Firefox Windows,18863,88
2026-02-04,18:12:54,197.249.12.111,GET,/resources.php,200,Mozilla/5.0 Firefox Windows,22169,66
2026-02-26,08:38:19,105.245.197.68,GET,/index.html,200,Mozilla/5.0 Chrome Windows,25161,260
2026-02-26,08:43:23,105.245.197.68,GET,/risk-assessment.php,200,Mozilla/5.0 Chrome Windows,16703,364
2026-03-19,18:29:44,102.128.147.211,GET,/index.html,200,Mozilla/5.0 Firefox Windows,17493,316
2026-03-19,18:34:19,102.128.147.211,GET,/events.php,200,Mozilla/5.0 Firefox Windows,16754,78
2026-03-18,23:22:42,196.44.86.200,GET,/index.html,404,curl/8.1.0,4998,196
2026-03-18,23:24:41,196.44.86.200,GET,/images/logo.png,200,curl/8.1.0,174946,138
2026-03-18,23:28:47,196.44.86.200,GET,/css/site.css,304,curl/8.1.0,0,99
2026-01-26,20:38:15,197.249.196.14,GET,/index.html,200,Mozilla/5.0 Safari iPhone,28998,312
2026-01-09,18:06:39,105.245.7.11,GET,/index.html,200,Mozilla/5.0 Firefox Windows,22914,244
2026-01-09,18:10:02,105.245.7.11,GET,/risk-assessment.php,200,Mozilla/5.0 Firefox Windows,28021,209
2026-01-09,18:15:49,105.245.7.11,GET,/images/logo.png,200,Mozilla/5.0 Firefox Windows,116865,168
2026-01-09,18:20:06,105.245.7.11,GET,/scheduledemo.php,200,Mozilla/5.0 Firefox Windows,6615,192
